Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Fiji,FJI,25.1303441084463,21.5667767815007,22.0436280137773,22.3765822120656,23.3333333333333,23.4708350869781,23.5765951451139,21.4058573273098,20.0939903161492,19.7136822342173,20.28057128387,17.9640151515151,18.5780492186097,16.6265963380672,13.9006508272563,16.3853691886964,18.9584730108777,20.8957821457821,17.6316452506929,19.6429416301512,17.9579343434343,18.2567042115573,17.5759855852727,17.0122576808721,17.9182896262766,17.174961203941,17.3071772897697,14.8164103923648,14.3705282386969,16.4049185915419,14.9875430394984,13.012812333865,13.3109099072134,12.5143538475649,12.349896656794,12.0743313492063,12.3726571154966,11.8829102406206,10.6974950619792,10.0884444017423,9.38189737562413,9.21771557173261,9.67577870713452,10.1131069949223,8.0985227018506,7.8716240846939,10.6643336396929,10.5318273601847,10.9065648336977,11.849117809924,14.467377631425,13.815087036876
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Finland,FIN,..,..,..,..,..,9.79916216938332,9.30482676964234,8.66122146796428,8.25343023494556,8.13165103910033,8.58068158184033,7.66280505424646,7.77048337733337,7.56617523873346,7.24279835390946,6.87784359172461,6.5573509004195,5.28087896508949,5.19531300913676,5.22057025765214,5.39693708154223,4.82514183132142,4.27803071406666,4.37298735240584,4.18627202503609,3.79709586094227,3.44915411968692,3.42306893968793,2.89938077925527,2.88616092533644,2.95363597719177,2.76433332411428,2.67230580660803,2.53576629829521,2.37972259665655,2.27826118637172,2.00119146081193,2.38036691755046,2.20523511697938,2.25368231662696,2.41890476924467,2.32123556803604,2.31449932102051,2.36735333127774,2.39829480369459,2.25370768976039,2.31061337452533,2.31594204179389,2.38662257782651,2.34936544202258,2.44921111788063,2.38481184815011
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,France,FRA,6.62779041830419,6.06667998173933,6.77628173586304,6.77511908409705,5.41202768344581,4.81312214892571,4.55922703329274,4.31574247002187,4.17050327725428,4.13349740086889,3.60736658033955,3.53167250017157,4.05263580033072,3.59547556386354,3.35898052416446,3.33764908821429,3.23460954878246,3.08814544214079,2.84939176299563,3.12499686597715,3.13683503140822,2.61435094645531,2.59278875102455,2.29573275639404,2.40069431554573,2.44477223085466,2.40428151846333,2.34425581519473,2.36245983418843,2.23626141060772,2.0983575513075,2.10700819139254,2.01085885192927,1.85016428870167,1.82269094417374,1.68010170422531,1.51849064281003,1.6129929533935,1.51522299962858,1.32316199671353,1.60402828863388,1.6502871934041,1.63179503677703,1.45863217691004,1.55635615985933,1.60564438654459,1.43711486668854,1.54241477388973,1.64887661606241,1.52245926892254,1.59684045057016,1.63149214693415
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.19318634630516,1.31989180028246,1.23300718149118,2.2224446465124,3.34908307657671,2.65372124000273,3.92932482817497,3.87264490575978,4.05768534416992,4.49411761507543,4.70588232315044,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Gabon,GAB,18.5474930620127,13.7963843958135,13.0875576036866,11.6076970825574,8.20554210384719,6.40138624567474,5.00625782227785,5.46218487394958,6.50964391691395,7.44647843623953,6.75735567352356,6.11719866603144,6.1233080999243,6.50003714307823,6.1046138028531,6.75108297234255,9.24493085602783,10.9925985952587,10.0761754547771,8.68588543616623,7.32444773540664,7.62366643244559,8.25138826962831,8.48423087977842,9.0860151275082,8.0316742081448,7.09283163965943,7.21752275578142,7.02079395085066,7.29362591431557,6.21362452192229,6.14393258219291,5.74386163895503,6.00402093513223,5.46729104251047,4.98463861102881,4.91120031463828,4.95783080287957,4.22984203194841,5.04416979273101,3.91445441728357,3.43228977977158,3.35369777676334,3.32908065074657,3.62120476996243,4.31162904410146,4.97313690987068,5.2657648440765,5.43595280305822,5.5544308701413,6.65899100998586,6.31303761092601
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,"Gambia, The",GMB,30.2432308398348,30.3493449781659,32.2635135135135,32.2265625,32.2147651006711,32.0528211284514,32.6391539290533,30.9963584410679,27.9436383928571,26.6929300553188,27.0185652009075,30.6280648161972,35.4493147577711,32.2887016532845,28.0050346129641,26.3780647363331,28.8114499066584,30.5612442337263,27.4043433298862,25.9160408457967,24.3425539103612,18.158871137899,17.3256885880758,17.2064317037046,19.2307274500809,21.3587381999845,17.9458861689629,20.5803417396121,19.2035389947766,24.01224521455,24.5322844709577,25.4256323774963,24.1249321438198,26.7482904903386,31.502618345017,32.0906328098921,25.6002258377034,23.5661970390261,29.7757115194915,31.7342257887518,35.1932434877047,27.202420609824,27.393571461515,26.2221225134284,22.4588391707898,22.2088860199147,21.8613793599274,21.0018946913892,19.8715961801257,20.0040458725555,20.9768301735707,19.6999052296619
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,23.0088495575221,23.5772357723577,21.5384615384615,21.969696969697,24.2857142857143,24.2857142857143,24.8175182481752,22.5352112676056,22.6027397260274,21.5277777777778,30,26.5625,52.3458445040214,..,..,..,33.1523846452113,27.5066411995873,26.2440015133112,24.7217175013672,20.6020089027155,20.9619418639497,19.2408798283262,19.3015027848811,16.3950612257362,14.7699403660646,11.1987759157064,9.19570666949123,8.13162847511651,8.10130101189814,8.45080104117022,9.13194158257682,8.17561785413904,8.61641444963995,8.52621770980594,7.81376160306468,7.29657327826766,6.24018684251845,6.76219859459993,6.50458918722347,7.28866812979586,6.11572487086618
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.10152604363728,1.00542871579145,0.96156811678632,0.975540433439917,0.995455529106254,1.04216760869792,1.03138464676338,0.975317957526236,0.958397265329112,0.994789221891906,1.08343229583805,0.900496788164431,0.832259435604571,0.951063416014002,0.726955700932129,0.737585322085632,0.77886019483507,0.83833040773771,0.695334317361279,0.803696771174544,0.910022423855418,0.847918814268698,0.942643214114216,0.904547674923055,0.684691591379231,0.69843112985447,0.851748919550925,0.689013201261335,0.778988584507752,0.735309838577486,0.800281183659981
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Ghana,GHA,46.5250110668437,44.16,46.6429840142096,48.9860039988575,51.137339055794,47.6623130796896,50.5669629175605,56.2035295171549,60.7119031735443,59.9674013181206,57.9202837673854,53.0842948806213,57.3411527917549,59.7305991154001,49.2428694453377,44.8925514796763,47.775389964274,50.6005361930295,49.6130122260739,48.9674812695895,44.8476174659294,45.5104758789699,44.779057218035,36.9308643888329,37.790585975024,38.7785905027284,38.9550830342103,35.7815976306205,36.0141073080481,35.7763437934285,35.2715219593039,35.2418001245052,35.1483770619295,36.5454059013539,37.9524260930096,37.4530129301836,28.948945669407,27.294114484663,29.4080967578414,30.9933842095403,28.0387379636491,23.663704967184,22.1311546901572,20.3698425406713,19.5837728609568,19.9826506965696,20.8442931470539,19.5617097174459,18.1365505543433,17.3232299973988,18.8537826617709,19.7087753759578
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3758063584924,6.58492629656034,6.24163596918671,5.96504842141411,5.78349470517427,5.43524818135254,5.20270209625701,4.98711360482813,4.99978360011743,4.27540756814993,4.28422352376638,3.2012383202897,3.0373477565076,2.80724990773394,2.80495420572755,2.9883328440953,3.11375165365917,3.44106864571792,3.38260275850521,3.58413350571669,3.86470314774326,3.51534024837597,3.85638896453125,3.63540849125269,3.77962501702793,4.23080455249904,3.89739983313803
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8778022320472,16.4497605026239,16.9456689293345,16.2452491333584,14.3313220056666,14.7291750060829,11.5861031645383,13.3982099730075,14.5808036302829,16.1929017960507,15.0270234424218,17.3355902451257,17.0377903864683,18.4117385602265,19.0568753352559,18.430149097486,18.178904779073,17.3219503468564,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Grenada,GRD,..,..,..,..,..,..,..,17.7168465448858,16.0428661593085,17.339263020055,16.4786817129438,17.1331483344013,14.2733691568835,13.4349762410579,12.9970756166886,11.0659740989773,11.0874900379169,12.2994780466602,11.6884768513132,10.2697363601675,8.88479480497909,8.9187032808351,7.78476420567037,7.43277079817414,7.11657151801563,7.17646437393829,6.0008525621633,5.58635228941031,5.22580159122587,5.37224072714738,5.16416049399774,5.36590076582019,6.29051955717342,5.86974887101655,5.0143352561992,2.96407880724175,3.89055494436817,3.55708232832337,3.76733196411895,4.62642452810256,4.51319038659949,4.44779251616389,4.83221118515544,4.83540251850236,6.10163251922051,7.42834096121826,6.20632633624404,5.3715597084903,5.20545440875668,4.67951202688308,4.90306011976388,5.13226292128734
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Guatemala,GTM,27.3163392857143,27.6997027408303,28.2880502546043,27.8925063096487,27.8979069396776,28.0486272251022,27.2946749458376,26.3051609778246,25.8435632114268,25.38150623297,24.8447193064846,24.9856116763656,25.1242959203039,25.3419060622362,25.626271112711,25.8514989029553,25.6105030584007,25.9787697132577,25.8486266979399,25.6348000442043,25.8791598201071,25.739981757218,25.2850480357025,24.8661004165455,24.4872663963369,24.1507235373736,24.0560999377549,23.7267418759523,23.4398988332233,23.0463598231227,22.8211479342179,14.1721468397886,14.1702868527657,13.4691278963937,13.0735432996184,12.5899676936002,11.4490682853821,11.6376079270391,11.3336648903463,11.8486078978063,11.2341516901897,11.2587427520036,10.7227497533367,10.3562211023868,10.0744834989334,9.96700303156264,9.66139547275044,9.69628663196754,9.45520493530707,9.43421417388073,10.2434194558075,9.91150539785338
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.7870603637457,26.2001642122113,23.272760259924,23.5700718812982,24.6889470604942,18.2609112659189,16.555935535175,17.3945348842776,20.1684387011389,18.518746865602,17.3994073201129,20.1173641889713,21.1640985820229,21.495465419002,20.981831237982,21.740683481506,21.6316147118148,20.7799678991953,23.3141959078042,22.2810649606166,15.5845634221823,16.8197092296832,15.9800071864814,16.3606188802006,17.4849487340474,16.0697496325309,16.8316731895425,17.5452721202844,17.5238163776224,18.4782420543292,17.5899466631405,20.5284725323382,22.3259309476961,26.4272767001833,25.7366305718819,25.5001752253616
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Guinea-Bissau,GNB,47.4555178252542,44.8506530971275,45.781224192476,42.8825278584812,41.3797926581123,47.7720023677741,48.0897041407319,46.1544005019133,51.6129297504546,51.5886628372506,42.1953345900094,49.2708309873085,46.7596766208068,42.4411618765109,41.3173435942506,46.4873822286271,45.2492156958963,53.5091086042615,53.9862196644117,48.6589904891744,56.9360486040611,51.2763002619496,47.8346191302551,52.8446108979528,52.2601979968733,51.7975865953754,54.2451842430326,53.6457303263262,61.4162561576355,55.0408302685302,41.7286714348049,37.5079549999131,41.8319889041465,42.3458792171253,41.9916814279146,44.3582884245079,42.2604025631166,43.1756928934391,46.6677169502863,43.9999180334168,45.0880467997574,45.0224585558608,46.892498013993,44.1356110135222,41.1323465870759,46.7881252736562,46.3483590123963,49.1578077854646,30.7237033700399,30.3965794546532,30.8632447518505,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Guyana,GUY,16.8222554144884,18.028718312356,17.3869514433506,16.4857320099256,27.6631402534828,28.7494736842105,20.7728192940762,18.7427758513381,20.2413820304488,19.8702963577407,20.6896551724138,18.7852234680791,20.1936376210235,19.8228882833787,20.8659037362656,22.5128205128205,22.5806462018731,25.8705028526474,22.619623552915,35.0629265283404,38.1295897145071,40.5225068008007,43.7946676937562,36.6788444624856,37.9503478599631,40.8582643553404,37.7689587112219,36.3533243799035,33.9058533127603,35.0139494280703,29.9832313022935,29.7373837926656,30.8816641067377,32.1128109729009,31.4937319776355,28.8858697300346,34.0002671058965,30.3847427538396,31.7275647737363,29.4241191257626,28.5284323037662,25.6836014005978,25.4400079005114,25.6475733667273,24.5940865009998,25.4430083266669,20.3872409058451,22.7579250544111,19.5357938685051,17.5953367342493,16.8511786471615,6.78675791932153
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.1106493112202,30.5929975976556,29.7367513854808,29.8987995795763,34.1206078469269,30.8470425697263,33.9282580806658,23.5553973604835,19.4953609020945,20.8146613339259,21.1624728161658,22.5610708406735,17.185516717203,16.4505786071297,15.835728930548,16.1586723690078,15.8462802682161,18.063387218772,17.7070915367339,19.0966445985463,18.4361521753627,18.7934646435559,20.2326950876929,20.0431188990154,19.4699035948555,19.3274999569264,17.8387456614608,17.2389560271896,18.0884122437445,18.8988314301398,18.647857688851,19.4861983599491,20.3625000491202,20.6152857877008
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Honduras,HND,29.3222683264177,28.2489740082079,28.0199270249021,28.0000015342467,26.5828902851619,24.644128113879,25.519288780389,26.8942805299275,39.3880410907622,36.2485769470633,34.9605974171436,32.9380072896735,29.7804669321425,28.2965749880723,25.7156311486126,24.838135368811,24.6896731069704,23.6130233767812,25.2098990180744,24.5661237490817,24.1913732570903,23.9599367292909,22.6845940738435,21.2871945558932,21.1165148339521,20.5407729670811,20.2545671049041,18.9181221713062,18.3139578049841,13.6181903649926,14.3725235386886,13.1659906583333,12.1834127398259,11.6140985227332,12.1707041468662,12.4709247586633,11.8565791514775,11.9110474415928,12.1501702062634,10.8250414864446,11.5912204379757,14.2196558016976,13.5662940347061,12.1911279403961,12.5383501333105,12.2159784468116,12.0499014058464,12.6697681094878,11.6101604613644,10.7536504478567,12.1171809163756,11.0408477707958
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0873270375124953,0.0894680511254657,0.0881032820206869,0.0751987993656245,0.0731235605934626,0.0674869434363105,0.0629926078474022,0.0614869792991817,0.0541731796493912,0.0656925288308839,0.0533684018528068,0.0487999048815413,0.0546866831053985,0.0572883662527095,0.0661945438173809,0.0679653751855497,0.0762065977729043,0.0652727034141459,0.0621422719454446,0.0723062748981227,0.0989790357318805,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.17803855506818,7.26248033466694,6.3222843016517,6.03650279072181,5.31042369241763,4.93445987752074,4.91438887698312,4.26079504256631,3.9010994725515,4.35156332771767,3.72054665681065,3.53452230285918,3.48554168140164,3.45190448840179,3.05539686653643,3.03288835497418,3.9936143865376,3.88978874991118,3.91569222279057,3.93478243181583,3.78846931262631,3.88933957319236,3.75356686379241,3.48591169207463,3.34248182381838,3.38082220485416,3.32253475725319
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.78749780108043,8.58002761820165,8.04596029014935,8.1345800934435,7.62953520466499,7.00385857422343,7.48486716532358,7.51299343302451,6.44335958776617,5.31664247319305,4.75180694830263,4.77842936896308,4.15953186288136,4.79686206018628,5.64274601892759,6.29259972613893,6.60055103298728,6.56118230413383,5.85604625769497,5.27785989422778,5.31074407801313,4.58122112342326,3.78294287228081,3.92277719623489,4.37565639791293,4.33388983234045,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,India,IND,40.2896134621907,38.6333911913807,38.6268263019975,41.6038246201105,38.8780587034109,35.9969148409303,34.3120367117779,35.7771442643263,34.2739627109955,32.8255300200728,34.4088678062345,33.2976974188079,32.3267496865056,32.6065348775622,31.3805304117853,29.7181383564993,28.6411462697276,27.9723784011745,28.7698223693608,27.8396057996888,27.5848881365411,27.6627054102247,26.8969194477949,27.0545587671255,26.5199375742578,24.4575477894495,25.199306058679,24.2486745051203,24.1804515489486,22.9725618865025,21.6110620462091,21.6188848861438,19.5345432711113,19.5919979784953,17.8146906487994,17.6202069549809,16.8094420943591,16.7501197597911,16.7909423598037,16.7442701565521,17.0265090139755,17.1919735574953,16.845377066035,17.1484235435478,16.7919345145841,16.1745081066222,16.3638005614024,16.5583314047028,16.0316306863431,16.729204706558,18.2289275679861,16.7667620824711
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,24.1049192918087,23.456098917004,23.767641320597,24.2534416295532,23.3269453094893,24.1215919518553,23.4255287714725,21.5487236013603,19.661807287925,19.5214104727292,17.8798444276384,17.286262325045,17.1383462031211,16.6723873758844,16.0921102228181,18.0828529531935,19.612676402133,15.6787044387708,15.9949177621389,16.3196689664379,15.1853482186248,14.3357802955642,13.1266186400506,12.9738027192484,13.7166831034562,14.4817402607761,15.290148146172,13.929212707137,13.5122870743946,13.3739742350727,13.3566991621949,13.3367549992146,13.4926435578886,13.4787485470271,13.1566308462661,12.8084975586902,12.7126026577522,13.7024660064027,13.2806834934936
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,"Iran, Islamic Rep.",IRN,12.9909105502266,12.712702516979,11.9544005362624,9.86877569511489,6.9328248557647,6.67228101586501,6.48704874448283,5.66536824448606,7.46228323211957,8.57191827498058,11.0604635849105,13.6941482462101,12.7741774073033,11.0571291764366,12.3078856376355,12.7705211481195,15.2280294509587,16.3027843168373,15.3850143787075,15.5768192258942,12.4908605575991,12.0142415524232,12.0543300718568,10.3983707071378,10.5515623445808,12.6102361431141,10.3464772313477,9.81269950030608,11.5550578925548,9.91498621545228,9.06841932703815,8.31084200246599,7.82554689747938,7.45109456120201,6.88957846945821,6.50138220908685,7.11821124095933,7.18556823147499,6.12277259111112,6.9244896148629,6.49939072557201,4.64211620456629,6.79693716710654,8.77490977276026,9.37842415684426,10.0916014141126,9.78442038070612,9.82705877594884,11.2190018967717,13.8712214075579,12.7762830202344,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Iraq,IRQ,16.6055124157351,15.7933255269321,18.9923329682366,13.5416666666667,8.1860683936605,7.8403744055557,8.18233835590311,8.50773275067427,7.84523300555793,5.47854430833154,4.70429340485838,8.42080215741744,10.299889104737,11.2003803185168,13.3455662536338,14.3906793322586,14.8355173355173,14.3107954545455,14.5855847510833,16.3961015097095,8.24886234611499,15.6156658406279,19.8705741718241,15.5027143118743,20.1121034238266,20.5851365851446,18.5970823288736,8.4566018849353,10.9097070962474,7.20350392397431,4.63474550697269,6.9309570545315,8.5626717122094,8.40560829262466,6.93856130624701,6.88686273542446,5.82603290514173,4.92949827595085,3.84778019548826,5.22993319137947,5.16228354680036,4.56377343749618,4.12427143758484,4.76843971585529,4.92940777204755,4.19186817517212,3.97718981146129,2.97672780101335,2.81581764320492,3.77000825306199,5.97488228338059,3.95197625403441
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.58019048648672,4.69011481893998,3.90674426489094,3.47535460725289,2.57229167369639,2.50492903890048,1.99385983232223,1.7353084894094,1.48000381983801,1.57408727204836,1.03354966551094,0.921152718855531,1.04322286551282,0.850028643552735,0.558323857001811,0.95470225301197,1.20568584155705,0.987786848368475,1.08521031466851,1.24588067114512,0.896199998748098,0.947349103961891,1.17939797218571,0.888696522867825,0.902898140774555,0.92947432961091,0.991685510754652
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.642657103075182,0.596599796488864,0.446094368875088,0.472320117585132,0.590100696950693,0.400506349187324,0.410935899164255,0.316670665474295,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.80837977647507,1.68113971568962,1.59253061061237,1.75771174665809,1.52350207085839,1.33047150849241,1.53744213546385,1.58875723097915,1.49298681092598,1.41613118605963,1.65223708589073,1.5900086165149,1.52387492857359,1.56765583316777,1.85239806001822,1.57320059548492,1.60036139911642,1.30427042153324,1.30120145765742,1.20588834068293,1.24469096333403,1.24112898113092,1.20730222550317,1.19104972505133,1.13233065107429,1.15367926814537,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.18236867675993,3.23918862756617,3.11791057575114,2.99856799968214,2.99160111240598,2.97770832119057,2.97458763384875,2.86191157417083,2.76885727705195,2.72223236277597,2.56361411951499,2.48963145584114,2.37138225861722,2.357959442263,2.34703257342223,2.03359548344901,1.94583994660095,1.89628717350167,1.87462363361677,1.80273854103193,1.77551453832278,1.88342627816685,1.9707531347602,2.14458980749233,1.99786088974992,2.06523676190304,1.9283733073049,1.97268467311393,1.94542007434608,1.90731132855232,2.00990886506843,1.9575919475347
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.64724952476385,8.5065104238843,8.59708931074463,8.00341035786896,7.63385216493667,7.17123535052869,6.67959721253552,6.23190015732816,6.12073592592505,5.5443040664747,5.2138620043709,4.98216525525125,5.18624085360629,5.15582607453948,4.61760640988582,4.89912215623133,5.47226787895058,5.26899732039303,5.64728677796925,5.77144048591992,5.97047963265033,5.97248596540381,6.30833589909362,6.59878385622518,6.63178586034485,6.59222760279807,7.01960213851849,8.6832359903362,8.84563807426032
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.89211105306723,1.6450302762486,1.65353373586368,1.52791284775844,1.60328829179787,1.57606029050321,1.5178803390325,1.36750619152798,1.37649059914159,1.29902822421038,1.23095748420526,1.11162940578642,1.08249674589504,1.05336413232639,1.05410176653648,1.08231650645818,1.10828108130349,1.08027176258707,1.12285396244805,1.06671782970179,0.996605700341743,1.03412007048647,1.12498130848332,1.12844054943922,1.04441214336741,1.03290794913152,1.04427085559301,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Jordan,JOR,10.7705779334501,12.3864574731627,12.3224431818182,8.06191551112544,14.8301788955146,6.92819454003212,7.4787590340208,7.6348493626883,9.68280110636158,6.26961832061069,7.14010989010989,5.51059570649548,5.6306442814716,6.15358782044106,5.11719118186102,4.91549377970278,5.10059661242687,5.89070970529922,5.85676862214334,5.47119906158068,6.88262845570216,7.24638269100744,6.84130507002703,5.12943480292242,4.42618955436061,3.68540701251387,3.22806041529156,2.88736978539391,2.57920007381316,2.00575791521224,2.01542370785049,1.95330936292877,2.19216800713198,2.46701924620578,2.49768999519175,2.75845341742208,2.58379967812243,2.53150366365186,2.87729966083013,3.23670988202659,3.57519161301886,3.50500375059406,3.30511884247407,3.58301864444177,3.96844457372356,4.39226865861151,4.50647157952072,4.76252636098476,4.84044216548891,4.91264374468101,5.20222469388658,5.24546275254491
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.3416252072968,16.4384453031802,14.9475474934635,12.3293860124829,12.1521551443733,11.4067790275051,8.56579510270654,9.88634864043421,8.11078388505165,8.72483186377084,7.99590909279888,7.86220602699238,7.12295798751998,6.36952301555866,5.49583486199441,5.66029151907027,5.31580324655219,6.14688498650048,4.51052752955614,4.9889741557576,4.28833015629833,4.50354556962711,4.32955246164473,4.71054741881579,4.55600427070659,4.51698454026741,4.39585810287636,4.46633595812751,5.3912826934481,5.10699040025979
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Kenya,KEN,30.16973422275,28.1622949271027,32.2109354238639,31.8774962996698,31.2991420759876,30.1729756831286,33.3269159328564,37.0068283241034,32.0642230927976,30.1862501072869,27.7907613507416,27.8734520123839,28.9666010892868,29.8687559836265,29.5098977394204,28.6062318225284,28.7775774262261,27.1716538650978,25.5402040600799,25.9638119035868,25.3141333603755,24.3201481720275,24.781287223819,26.8080134088411,28.1153566812096,26.3496195621312,27.4925217805866,27.6939373994727,27.7449136009738,28.7440796130558,28.7217806412905,27.8492601112896,25.8539676039456,25.8044393708329,24.9290410875057,24.2362747002419,20.5196878049409,20.5866644602991,22.1963401579826,16.2549814662286,17.5677598863696,18.8947112249953,18.8297259329446,18.6165515854622,18.3478393393556,19.4696147780528,20.0345164328349,20.8936374065292,20.314910419968,20.8611638110686,22.6210088545818,22.4282455241276
